antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Cocktail Bars', 'Breakfast & Brunch'})",frozenset({'Bars'}),0.02479314036439313,0.22306822615986474,0.02479314036439313,1.0,4.482933393137475,1.0,0.01926257852237541,inf,0.7966840739106792,0.11114599686028256,1.0,0.5555729984301413
"frozenset({'Bars', 'Breakfast & Brunch'})",frozenset({'Cocktail Bars'}),0.04621449368165127,0.055739541957237335,0.02479314036439313,0.5364797575232735,9.62476078355387,1.0,0.02221716565479225,2.0371504230263997,0.9395207915253426,0.32131742738589214,0.509118232656381,0.4906416019711144
frozenset({'Cocktail Bars'}),"frozenset({'Bars', 'Breakfast & Brunch'})",0.055739541957237335,0.04621449368165127,0.02479314036439313,0.4448034464189553,9.62476078355387,1.0,0.02221716565479225,1.7179240399933788,0.9489980293138918,0.32131742738589214,0.41790208605273715,0.4906416019711144
"frozenset({'Bars', 'Breakfast & Brunch'})",frozenset({'Nightlife'}),0.04621449368165127,0.2372657508479494,0.04621449368165127,1.0,4.214683309437463,1.0,0.03524937713821647,inf,0.7996915911379658,0.1947794551741587,1.0,0.5973897275870794
"frozenset({'Breakfast & Brunch', 'Nightlife'})",frozenset({'Bars'}),0.047795331525708626,0.22306822615986474,0.04621449368165127,0.9669248482311074,4.334659690789616,1.0,0.035552873859488784,23.489892934394447,0.8079159948573014,0.20571861221217652,0.9574284990232639,0.5870506726017614
"frozenset({'Bars', 'Breakfast & Brunch'})",frozenset({'Restaurants'}),0.04621449368165127,0.7231032447197014,0.04621449368165127,1.0,1.3829283816692495,1.0,0.012796643347371094,inf,0.29031344410876125,0.06391133495682975,1.0,0.5319556674784148
"frozenset({'Bars', 'Burgers'})",frozenset({'Nightlife'}),0.027194413038910622,0.2372657508479494,0.027194413038910622,1.0,4.214683309437463,1.0,0.020742110210364227,inf,0.7840561972251077,0.11461583874504513,1.0,0.5573079193725226
"frozenset({'Burgers', 'Nightlife'})",frozenset({'Bars'}),0.027194413038910622,0.22306822615986474,0.027194413038910622,1.0,4.482933393137475,1.0,0.021128203560862133,inf,0.7986506083575887,0.12191074231890558,1.0,0.5609553711594528
"frozenset({'Bars', 'Burgers'})",frozenset({'Restaurants'}),0.027194413038910622,0.7231032447197014,0.027194413038910622,1.0,1.3829283816692495,1.0,0.007530044732226595,inf,0.2846372995711156,0.037607925614345804,1.0,0.5188039628071729
"frozenset({'Cocktail Bars', 'Bars'})",frozenset({'Nightlife'}),0.055739541957237335,0.2372657508479494,0.055739541957237335,1.0,4.214683309437463,1.0,0.04251445768283264,inf,0.8077583283885734,0.23492451716285742,1.0,0.6174622585814287
"frozenset({'Cocktail Bars', 'Nightlife'})",frozenset({'Bars'}),0.055739541957237335,0.22306822615986474,0.055739541957237335,1.0,4.482933393137475,1.0,0.04330582120587305,inf,0.8227939306603373,0.24987665395828662,1.0,0.6249383269791433
frozenset({'Cocktail Bars'}),"frozenset({'Bars', 'Nightlife'})",0.055739541957237335,0.22306822615986474,0.055739541957237335,1.0,4.482933393137475,1.0,0.04330582120587305,inf,0.8227939306603373,0.24987665395828662,1.0,0.6249383269791433
"frozenset({'Cocktail Bars', 'Bars'})",frozenset({'Restaurants'}),0.055739541957237335,0.7231032447197014,0.05258787157193313,0.9434571890145397,1.3047337235780967,1.0,0.012282427923464873,4.897116900528717,0.2473471024093658,0.07240966013197957,0.7957982175406033,0.5080912245714717
"frozenset({'Cocktail Bars', 'Restaurants'})",frozenset({'Bars'}),0.05258787157193313,0.22306822615986474,0.05258787157193313,1.0,4.482933393137475,1.0,0.04085718834285923,inf,0.8200568163817047,0.23574792554384388,1.0,0.617873962771922
frozenset({'Cocktail Bars'}),"frozenset({'Bars', 'Restaurants'})",0.055739541957237335,0.19764475171841075,0.05258787157193313,0.9434571890145397,4.773499831448628,1.0,0.04157124364089702,14.19022567675156,0.8371737837341976,0.26189645722258215,0.9295289572710361,0.604764941576218
"frozenset({'Bars', 'Food'})",frozenset({'Nightlife'}),0.06693547580217515,0.2372657508479494,0.06693547580217515,1.0,4.214683309437463,1.0,0.05105397987760732,inf,0.8174507007516862,0.2821118326726828,1.0,0.6410559163363414
"frozenset({'Nightlife', 'Food'})",frozenset({'Bars'}),0.07026724163806818,0.22306822615986474,0.06693547580217515,0.9525843656557027,4.270372262578628,1.0,0.0512610868528247,16.385561104141956,0.8237080719612131,0.29565140533851864,0.9389706587620475,0.6263258226574095
"frozenset({'Bars', 'Food'})",frozenset({'Restaurants'}),0.06693547580217515,0.7231032447197014,0.056900157083254126,0.8500747384155456,1.175592482294921,1.0,0.008498897343844208,1.8468985970340952,0.16008013454310488,0.07761173660866598,0.45855175719669505,0.46438179028370813
"frozenset({'Wine & Spirits', 'Bars'})",frozenset({'Food'}),0.02341240857654557,0.30664252053588403,0.02341240857654557,1.0,3.261126337770817,1.0,0.01623316859881769,inf,0.7099798170213202,0.07635082223962412,1.0,0.538175411119812
"frozenset({'Wine & Spirits', 'Food'})",frozenset({'Bars'}),0.03764995447587221,0.22306822615986474,0.02341240857654557,0.6218442731862877,2.7876864575981113,1.0,0.015013900016613096,2.0545286471963666,0.6663683380003143,0.09865924614217052,0.5132703545581555,0.363400270703931
frozenset({'Wine & Spirits'}),"frozenset({'Bars', 'Food'})",0.03764995447587221,0.06693547580217515,0.02341240857654557,0.6218442731862877,9.290204719304917,1.0,0.02089229095977283,2.4674081549939677,0.9272714743323162,0.28842598299026256,0.5947164242056885,0.48581002896982545
"frozenset({'Bars', 'Lounges'})",frozenset({'Nightlife'}),0.020320770008104297,0.2372657508479494,0.020320770008104297,1.0,4.214683309437463,1.0,0.015499347254322941,inf,0.778555088034642,0.08564561018807455,1.0,0.5428228050940372
"frozenset({'Lounges', 'Nightlife'})",frozenset({'Bars'}),0.020320770008104297,0.22306822615986474,0.020320770008104297,1.0,4.482933393137475,1.0,0.015787851888193892,inf,0.7930471015972875,0.09109665844359721,1.0,0.5455483292217986
frozenset({'Lounges'}),"frozenset({'Bars', 'Nightlife'})",0.020320770008104297,0.22306822615986474,0.020320770008104297,1.0,4.482933393137475,1.0,0.015787851888193892,inf,0.7930471015972875,0.09109665844359721,1.0,0.5455483292217986
"frozenset({'Pubs', 'Bars'})",frozenset({'Nightlife'}),0.036869540856654025,0.2372657508479494,0.036869540856654025,1.0,4.214683309437463,1.0,0.02812166156188086,inf,0.7919324343977895,0.15539343847516235,1.0,0.5776967192375811
"frozenset({'Pubs', 'Nightlife'})",frozenset({'Bars'}),0.036869540856654025,0.22306822615986474,0.036869540856654025,1.0,4.482933393137475,1.0,0.028645117778431553,inf,0.8066734536992791,0.16528369589594077,1.0,0.5826418479479704
frozenset({'Pubs'}),"frozenset({'Bars', 'Nightlife'})",0.036869540856654025,0.22306822615986474,0.036869540856654025,1.0,4.482933393137475,1.0,0.028645117778431553,inf,0.8066734536992791,0.16528369589594077,1.0,0.5826418479479704
"frozenset({'Bars', 'Restaurants'})",frozenset({'Nightlife'}),0.19764475171841075,0.2372657508479494,0.19764475171841075,1.0,4.214683309437463,1.0,0.15075042130078548,inf,0.9506191313456287,0.8330100362654972,1.0,0.9165050181327485
"frozenset({'Bars', 'Nightlife'})",frozenset({'Restaurants'}),0.22306822615986474,0.7231032447197014,0.19764475171841075,0.8860282574568288,1.2253136241979974,1.0,0.036343393588344375,2.429521117266529,0.2366776823950195,0.26404501891382515,0.5883962510582716,0.5796783970480957
"frozenset({'Restaurants', 'Nightlife'})",frozenset({'Bars'}),0.20646942879726254,0.22306822615986474,0.19764475171841075,0.9572591587516961,4.291329048654665,1.0,0.1515879824803649,18.177737057783492,0.9665310791816776,0.852310480217457,0.944987651828102,0.9216437081042624
frozenset({'Bars'}),"frozenset({'Restaurants', 'Nightlife'})",0.22306822615986474,0.20646942879726254,0.19764475171841075,0.8860282574568288,4.291329048654665,1.0,0.1515879824803649,6.962520301048805,0.9871805802938499,0.852310480217457,0.85637384786521,0.9216437081042624
frozenset({'Nightlife'}),"frozenset({'Bars', 'Restaurants'})",0.2372657508479494,0.19764475171841075,0.19764475171841075,0.8330100362654972,4.214683309437463,1.0,0.15075042130078548,4.804811201451921,1.0,0.8330100362654972,0.7918752770768975,0.9165050181327485
"frozenset({'Bars', 'Sandwiches'})",frozenset({'Nightlife'}),0.022341841175823187,0.2372657508479494,0.022341841175823187,1.0,4.214683309437463,1.0,0.017040887453915868,inf,0.780164561884684,0.09416378510584465,1.0,0.5470818925529223
"frozenset({'Nightlife', 'Sandwiches'})",frozenset({'Bars'}),0.022581968443274935,0.22306822615986474,0.022341841175823187,0.9893664155959239,4.435263742523696,1.0,0.017304521531983804,73.06395889821654,0.7924288686206222,0.10004928536224741,0.9863133614017128,0.5447617007335978
"frozenset({'Bars', 'Seafood'})",frozenset({'Nightlife'}),0.03762994387025123,0.2372657508479494,0.03762994387025123,1.0,4.214683309437463,1.0,0.028701646983509882,inf,0.7925581685484374,0.15859829636501643,1.0,0.5792991481825083
"frozenset({'Nightlife', 'Seafood'})",frozenset({'Bars'}),0.03931083474241348,0.22306822615986474,0.03762994387025123,0.9572410282514634,4.291247770829738,1.0,0.028860945695397475,18.17002940129694,0.7983514058941653,0.16743088634643633,0.9449643158018983,0.5629667801046507
frozenset({'Seafood'}),"frozenset({'Bars', 'Nightlife'})",0.0796422103714969,0.22306822615986474,0.03762994387025123,0.4724874371859296,2.118129709998749,1.0,0.019864297275230636,1.472821366936765,0.573565397538183,0.14195666943458893,0.3210310344153674,0.3205899845718838
"frozenset({'Bars', 'Sports Bars'})",frozenset({'Nightlife'}),0.02632395169439803,0.2372657508479494,0.02632395169439803,1.0,4.214683309437463,1.0,0.020078179530341533,inf,0.7833552550454191,0.11094711984481741,1.0,0.5554735599224087
"frozenset({'Sports Bars', 'Nightlife'})",frozenset({'Bars'}),0.02632395169439803,0.22306822615986474,0.02632395169439803,1.0,4.482933393137475,1.0,0.020451914484410694,inf,0.7979366188499321,0.11800852209015474,1.0,0.5590042610450774
frozenset({'Sports Bars'}),"frozenset({'Bars', 'Nightlife'})",0.02632395169439803,0.22306822615986474,0.02632395169439803,1.0,4.482933393137475,1.0,0.020451914484410694,inf,0.7979366188499321,0.11800852209015474,1.0,0.5590042610450774
"frozenset({'Bars', 'Wine & Spirits'})",frozenset({'Nightlife'}),0.02341240857654557,0.2372657508479494,0.02341240857654557,1.0,4.214683309437463,1.0,0.017857445876472516,inf,0.7810198039075066,0.09867588766129715,1.0,0.5493379438306486
"frozenset({'Wine & Spirits', 'Nightlife'})",frozenset({'Bars'}),0.023932684322691026,0.22306822615986474,0.02341240857654557,0.9782608695652175,4.385478319373617,1.0,0.01807378713743888,35.73886159664643,0.7909031372616018,0.10471204188481675,0.9720192542424508,0.5416085688933959
frozenset({'Wine & Spirits'}),"frozenset({'Bars', 'Nightlife'})",0.03764995447587221,0.22306822615986474,0.02341240857654557,0.6218442731862877,2.7876864575981113,1.0,0.015013900016613096,2.0545286471963666,0.6663683380003143,0.09865924614217052,0.5132703545581555,0.363400270703931
"frozenset({'Bars', 'Wine Bars'})",frozenset({'Nightlife'}),0.026634116081523208,0.2372657508479494,0.026634116081523208,1.0,4.214683309437463,1.0,0.02031475253126916,inf,0.7836048722824691,0.1122543645104158,1.0,0.5561271822552079
"frozenset({'Wine Bars', 'Nightlife'})",frozenset({'Bars'}),0.026634116081523208,0.22306822615986474,0.026634116081523208,1.0,4.482933393137475,1.0,0.0206928910518819,inf,0.7981908824587552,0.1193989683785602,1.0,0.5596994841892801
frozenset({'Wine Bars'}),"frozenset({'Bars', 'Nightlife'})",0.026634116081523208,0.22306822615986474,0.026634116081523208,1.0,4.482933393137475,1.0,0.0206928910518819,inf,0.7981908824587552,0.1193989683785602,1.0,0.5596994841892801
"frozenset({'Pubs', 'Bars'})",frozenset({'Restaurants'}),0.036869540856654025,0.7231032447197014,0.031536714458663094,0.8553595658073271,1.1829010200872387,1.0,0.0048762298338909695,1.9143800060185756,0.16053975787526592,0.0432937298262482,0.47763767023468545,0.44948629164840564
"frozenset({'Pubs', 'Restaurants'})",frozenset({'Bars'}),0.031536714458663094,0.22306822615986474,0.031536714458663094,1.0,4.482933393137475,1.0,0.02450187550545896,inf,0.802231520223152,0.1413769903565822,1.0,0.5706884951782911
frozenset({'Pubs'}),"frozenset({'Bars', 'Restaurants'})",0.036869540856654025,0.19764475171841075,0.031536714458663094,0.8553595658073271,4.327762606244048,1.0,0.024249643210077908,5.547240318794856,0.7983692283021581,0.15537043426825062,0.8197301824815747,0.5074610930180707
"frozenset({'Bars', 'Sandwiches'})",frozenset({'Restaurants'}),0.022341841175823187,0.7231032447197014,0.022341841175823187,1.0,1.3829283816692495,1.0,0.0061863833285732105,inf,0.2832245123523753,0.03089716626079256,1.0,0.5154485831303963
"frozenset({'Bars', 'Seafood'})",frozenset({'Restaurants'}),0.03762994387025123,0.7231032447197014,0.03762994387025123,1.0,1.3829283816692495,1.0,0.010419609359052326,inf,0.2877237851662404,0.05203951737879123,1.0,0.5260197586893957
"frozenset({'Restaurants', 'Seafood'})",frozenset({'Bars'}),0.0796422103714969,0.22306822615986474,0.03762994387025123,0.4724874371859296,2.118129709998749,1.0,0.019864297275230636,1.472821366936765,0.573565397538183,0.14195666943458893,0.3210310344153674,0.3205899845718838
frozenset({'Seafood'}),"frozenset({'Bars', 'Restaurants'})",0.0796422103714969,0.19764475171841075,0.03762994387025123,0.4724874371859296,2.390589343141749,1.0,0.02188907897507129,1.5210163792144438,0.6320293192418346,0.15701582265269484,0.34254488402257194,0.3314396282821417
"frozenset({'Bars', 'Sports Bars'})",frozenset({'Restaurants'}),0.02632395169439803,0.7231032447197014,0.024392928251973547,0.926643861649563,1.2814820959747741,1.0,0.005357993367909649,3.7746910007381698,0.22559202700228026,0.03364382805492307,0.7350776527656324,0.4801887672206195
"frozenset({'Sports Bars', 'Restaurants'})",frozenset({'Bars'}),0.024392928251973547,0.22306822615986474,0.024392928251973547,1.0,4.482933393137475,1.0,0.01895164101596096,inf,0.7963572593299081,0.10935187261717873,1.0,0.5546759363085894
frozenset({'Sports Bars'}),"frozenset({'Bars', 'Restaurants'})",0.02632395169439803,0.19764475171841075,0.024392928251973547,0.926643861649563,4.688431408336989,1.0,0.01919013735508681,10.937806519320542,0.8079782275048184,0.12222389331729083,0.9085739907509244,0.5250309517825622
"frozenset({'Bars', 'Wine Bars'})",frozenset({'Restaurants'}),0.026634116081523208,0.7231032447197014,0.0207009715149029,0.7772351615326822,1.0748605641148299,1.0,0.0014417557561122868,1.2430002741250505,0.0715525055274879,0.028394977012282992,0.1954949481375607,0.40293156128438407
"frozenset({'Restaurants', 'Wine Bars'})",frozenset({'Bars'}),0.0207009715149029,0.22306822615986474,0.0207009715149029,1.0,4.482933393137475,1.0,0.01608324251928762,inf,0.7933549929504076,0.09280107647454587,1.0,0.546400538237273
frozenset({'Wine Bars'}),"frozenset({'Bars', 'Restaurants'})",0.026634116081523208,0.19764475171841075,0.0207009715149029,0.7772351615326822,3.932485708702389,1.0,0.015436878254730915,3.6018038295541164,0.7661126456170482,0.10168575219934144,0.7223613368960756,0.4409867211935964
"frozenset({'Beer', 'Food'})",frozenset({'Nightlife'}),0.03764995447587221,0.2372657508479494,0.023932684322691026,0.6356630348126495,2.679118383251239,1.0,0.014999639604582093,2.0934857618958183,0.6512629030840277,0.09535579031293603,0.522327775903085,0.3682658599887655
"frozenset({'Beer', 'Nightlife'})",frozenset({'Food'}),0.023932684322691026,0.30664252053588403,0.023932684322691026,1.0,3.261126337770817,1.0,0.01659390567879141,inf,0.7103582594433908,0.07804750717828243,1.0,0.5390237535891412
frozenset({'Beer'}),"frozenset({'Nightlife', 'Food'})",0.03764995447587221,0.07026724163806818,0.023932684322691026,0.6356630348126495,9.046363853114038,1.0,0.02128712587387265,2.5518485555915023,0.924256566184323,0.28496545151298547,0.6081272151480768,0.48812911102728446
"frozenset({'Beer', 'Restaurants'})",frozenset({'Food'}),0.025613575194853272,0.30664252053588403,0.025613575194853272,1.0,3.261126337770817,1.0,0.017759363937168066,inf,0.7115836816002135,0.08352910467240929,1.0,0.5417645523362047
"frozenset({'Beer', 'Food'})",frozenset({'Restaurants'}),0.03764995447587221,0.7231032447197014,0.025613575194853272,0.6803082646824343,0.9408176075134943,1.0,-0.0016112290501989687,0.8661367332666365,-0.061355718811463476,0.03484178291936033,-0.1545521181494033,0.3578650023877082
frozenset({'Beer'}),"frozenset({'Restaurants', 'Food'})",0.03764995447587221,0.24017729396580187,0.025613575194853272,0.6803082646824343,2.832525312652167,1.0,0.016570911010902654,2.3767355301801234,0.6722690404914019,0.10155506188511586,0.5792548277661276,0.39347635687777205
"frozenset({'Beer', 'Food'})",frozenset({'Wine & Spirits'}),0.03764995447587221,0.03764995447587221,0.03764995447587221,1.0,26.560457082115335,1.0,0.03623243540383696,inf,0.9999999999999998,1.0,1.0,1.0
"frozenset({'Beer', 'Wine & Spirits'})",frozenset({'Food'}),0.03764995447587221,0.30664252053588403,0.03764995447587221,1.0,3.261126337770817,1.0,0.026104877537329464,inf,0.7204836563253761,0.12278125815713911,1.0,0.5613906290785695
"frozenset({'Wine & Spirits', 'Food'})",frozenset({'Beer'}),0.03764995447587221,0.03764995447587221,0.03764995447587221,1.0,26.560457082115335,1.0,0.03623243540383696,inf,0.9999999999999998,1.0,1.0,1.0
frozenset({'Beer'}),"frozenset({'Wine & Spirits', 'Food'})",0.03764995447587221,0.03764995447587221,0.03764995447587221,1.0,26.560457082115335,1.0,0.03623243540383696,inf,0.9999999999999998,1.0,1.0,1.0
frozenset({'Wine & Spirits'}),"frozenset({'Beer', 'Food'})",0.03764995447587221,0.03764995447587221,0.03764995447587221,1.0,26.560457082115335,1.0,0.03623243540383696,inf,0.9999999999999998,1.0,1.0,1.0
"frozenset({'Beer', 'Nightlife'})",frozenset({'Wine & Spirits'}),0.023932684322691026,0.03764995447587221,0.023932684322691026,1.0,26.560457082115335,1.0,0.02303161984745629,inf,0.9859463892163396,0.6356630348126494,1.0,0.8178315174063248
"frozenset({'Beer', 'Wine & Spirits'})",frozenset({'Nightlife'}),0.03764995447587221,0.2372657508479494,0.023932684322691026,0.6356630348126495,2.679118383251239,1.0,0.014999639604582093,2.0934857618958183,0.6512629030840277,0.09535579031293603,0.522327775903085,0.3682658599887655
"frozenset({'Wine & Spirits', 'Nightlife'})",frozenset({'Beer'}),0.023932684322691026,0.03764995447587221,0.023932684322691026,1.0,26.560457082115335,1.0,0.02303161984745629,inf,0.9859463892163396,0.6356630348126494,1.0,0.8178315174063248
frozenset({'Beer'}),"frozenset({'Wine & Spirits', 'Nightlife'})",0.03764995447587221,0.023932684322691026,0.023932684322691026,0.6356630348126495,26.560457082115335,1.0,0.02303161984745629,2.6790235659326873,1.0,0.6356630348126494,0.6267296739318321,0.8178315174063248
frozenset({'Wine & Spirits'}),"frozenset({'Beer', 'Nightlife'})",0.03764995447587221,0.023932684322691026,0.023932684322691026,0.6356630348126495,26.560457082115335,1.0,0.02303161984745629,2.6790235659326873,1.0,0.6356630348126494,0.6267296739318321,0.8178315174063248
"frozenset({'Beer', 'Restaurants'})",frozenset({'Wine & Spirits'}),0.025613575194853272,0.03764995447587221,0.025613575194853272,1.0,26.560457082115335,1.0,0.024649225254802717,inf,0.9876472219084683,0.6803082646824341,1.0,0.8401541323412172
"frozenset({'Beer', 'Wine & Spirits'})",frozenset({'Restaurants'}),0.03764995447587221,0.7231032447197014,0.025613575194853272,0.6803082646824343,0.9408176075134943,1.0,-0.0016112290501989687,0.8661367332666365,-0.061355718811463476,0.03484178291936033,-0.1545521181494033,0.3578650023877082
"frozenset({'Wine & Spirits', 'Restaurants'})",frozenset({'Beer'}),0.025613575194853272,0.03764995447587221,0.025613575194853272,1.0,26.560457082115335,1.0,0.024649225254802717,inf,0.9876472219084683,0.6803082646824341,1.0,0.8401541323412172
frozenset({'Beer'}),"frozenset({'Wine & Spirits', 'Restaurants'})",0.03764995447587221,0.025613575194853272,0.025613575194853272,0.6803082646824343,26.560457082115338,1.0,0.024649225254802717,3.047893696210946,1.0,0.6803082646824341,0.6719045676549772,0.8401541323412172
frozenset({'Wine & Spirits'}),"frozenset({'Beer', 'Restaurants'})",0.03764995447587221,0.025613575194853272,0.025613575194853272,0.6803082646824343,26.560457082115338,1.0,0.024649225254802717,3.047893696210946,1.0,0.6803082646824341,0.6719045676549772,0.8401541323412172
"frozenset({'Breakfast & Brunch', 'Cafes'})",frozenset({'Food'}),0.03556885149129038,0.30664252053588403,0.024222838104195222,0.6810126582278481,2.220868316102151,1.0,0.0133159158303394,2.173620669748617,0.5699999089837932,0.07617519350575797,0.5399381253971736,0.38000319677249883
"frozenset({'Cafes', 'Food'})",frozenset({'Breakfast & Brunch'}),0.038000140074239346,0.1458472990685063,0.024222838104195222,0.6374407582938388,4.3706037915342195,1.0,0.018680620310142504,2.355898299301244,0.8016619264376723,0.15174877773599096,0.5755334598710824,0.4017621572905704
frozenset({'Cafes'}),"frozenset({'Breakfast & Brunch', 'Food'})",0.058631074469468816,0.0697669764975437,0.024222838104195222,0.4131399317406143,5.921711853962309,1.0,0.020132325309658056,1.5851019243164857,0.8828949944896852,0.232520169035728,0.3691257422255596,0.38016813021850737
"frozenset({'Breakfast & Brunch', 'Cafes'})",frozenset({'Restaurants'}),0.03556885149129038,0.7231032447197014,0.03556885149129038,1.0,1.3829283816692495,1.0,0.009848899566985116,inf,0.28710888870445683,0.04918917423068408,1.0,0.524594587115342
"frozenset({'Restaurants', 'Cafes'})",frozenset({'Breakfast & Brunch'}),0.058631074469468816,0.1458472990685063,0.03556885149129038,0.606655290102389,4.159523652319646,1.0,0.027017667638433898,2.1715118557303916,0.8068970997710665,0.21057931524700868,0.5394913468415541,0.4252663155595296
frozenset({'Cafes'}),"frozenset({'Restaurants', 'Breakfast & Brunch'})",0.058631074469468816,0.1458472990685063,0.03556885149129038,0.606655290102389,4.159523652319646,1.0,0.027017667638433898,2.1715118557303916,0.8068970997710665,0.21057931524700868,0.5394913468415541,0.4252663155595296
"frozenset({'Cajun/Creole', 'Breakfast & Brunch'})",frozenset({'Restaurants'}),0.021561427556605,0.7231032447197014,0.021561427556605,1.0,1.3829283816692495,1.0,0.0059702893296351405,inf,0.2829986092931937,0.029817910117334513,1.0,0.5149089550586673
"frozenset({'Cajun/Creole', 'Restaurants'})",frozenset({'Breakfast & Brunch'}),0.04426345963360581,0.1458472990685063,0.021561427556605,0.4871157323688969,3.339902318932163,1.0,0.015105721521615736,1.6653907223097961,0.7330367902794659,0.1279235426807551,0.3995403081067604,0.31747568192156855
frozenset({'Cajun/Creole'}),"frozenset({'Restaurants', 'Breakfast & Brunch'})",0.04426345963360581,0.1458472990685063,0.021561427556605,0.4871157323688969,3.339902318932163,1.0,0.015105721521615736,1.6653907223097961,0.7330367902794659,0.1279235426807551,0.3995403081067604,0.31747568192156855
"frozenset({'Cocktail Bars', 'Breakfast & Brunch'})",frozenset({'Nightlife'}),0.02479314036439313,0.2372657508479494,0.02479314036439313,1.0,4.214683309437463,1.0,0.01891057729995679,inf,0.7821255989083709,0.10449523488234798,1.0,0.552247617441174
"frozenset({'Cocktail Bars', 'Nightlife'})",frozenset({'Breakfast & Brunch'}),0.055739541957237335,0.1458472990685063,0.02479314036439313,0.4448034464189553,3.0497887123026226,1.0,0.016663678718614378,1.5384690258290823,0.711782884945715,0.14023769100169778,0.3500031633973916,0.3073986361545281
"frozenset({'Breakfast & Brunch', 'Nightlife'})",frozenset({'Cocktail Bars'}),0.047795331525708626,0.055739541957237335,0.02479314036439313,0.5187356081222525,9.30642035989854,1.0,0.022129050477455826,1.9620409778470107,0.937348165802956,0.314866581956798,0.49032664898909434,0.4817695272706039
frozenset({'Cocktail Bars'}),"frozenset({'Breakfast & Brunch', 'Nightlife'})",0.055739541957237335,0.047795331525708626,0.02479314036439313,0.4448034464189553,9.30642035989854,1.0,0.022129050477455826,1.7150766919076228,0.945234222042334,0.314866581956798,0.4169356946436411,0.4817695272706039
"frozenset({'Cocktail Bars', 'Restaurants'})",frozenset({'Breakfast & Brunch'}),0.05258787157193313,0.1458472990685063,0.02479314036439313,0.47146118721461183,3.2325671454029505,1.0,0.017123341331865195,1.616064289451379,0.7289840642110978,0.14278305963699223,0.38121273607284534,0.3207275065523564
"frozenset({'Cocktail Bars', 'Breakfast & Brunch'})",frozenset({'Restaurants'}),0.02479314036439313,0.7231032447197014,0.02479314036439313,1.0,1.3829283816692495,1.0,0.006865140120109456,inf,0.28393643107039157,0.034287137480628734,1.0,0.5171435687403144
frozenset({'Cocktail Bars'}),"frozenset({'Restaurants', 'Breakfast & Brunch'})",0.055739541957237335,0.1458472990685063,0.02479314036439313,0.4448034464189553,3.0497887123026226,1.0,0.016663678718614378,1.5384690258290823,0.711782884945715,0.14023769100169778,0.3500031633973916,0.3073986361545281
"frozenset({'Breakfast & Brunch', 'Coffee & Tea'})",frozenset({'Food'}),0.03456832121024143,0.30664252053588403,0.03456832121024143,1.0,3.261126337770817,1.0,0.023968204063638934,inf,0.7181838908925092,0.11273166275123987,1.0,0.5563658313756199
"frozenset({'Breakfast & Brunch', 'Food'})",frozenset({'Coffee & Tea'}),0.0697669764975437,0.0817433239616997,0.03456832121024143,0.4954825756489316,6.061443939826654,1.0,0.028865336648574425,1.8200693013118443,0.897649069654162,0.29560232717316903,0.45057037153517515,0.4591855962699982
"frozenset({'Coffee & Tea', 'Food'})",frozenset({'Breakfast & Brunch'}),0.0817433239616997,0.1458472990685063,0.03456832121024143,0.4228886168910649,2.8995299850731473,1.0,0.022646278193545616,1.480048264392429,0.713435071264651,0.1790897781463819,0.32434635811656626,0.32995291789878073
frozenset({'Coffee & Tea'}),"frozenset({'Breakfast & Brunch', 'Food'})",0.0817433239616997,0.0697669764975437,0.03456832121024143,0.4228886168910649,6.061443939826654,1.0,0.028865336648574425,1.6118777947009686,0.909356642753915,0.29560232717316903,0.37960557351959967,0.4591855962699982
"frozenset({'Restaurants', 'Coffee & Tea'})",frozenset({'Breakfast & Brunch'}),0.06824617047034928,0.1458472990685063,0.03456832121024143,0.5065239700923618,3.4729746339316248,1.0,0.02461480157537213,1.7308899504021744,0.7642172985494684,0.19255419940924037,0.4222625189038455,0.3717705944994292
"frozenset({'Breakfast & Brunch', 'Coffee & Tea'})",frozenset({'Restaurants'}),0.03456832121024143,0.7231032447197014,0.03456832121024143,1.0,1.3829283816692495,1.0,0.009571855978602974,inf,0.28681134187290136,0.04780551250830197,1.0,0.523902756254151
frozenset({'Coffee & Tea'}),"frozenset({'Restaurants', 'Breakfast & Brunch'})",0.0817433239616997,0.1458472990685063,0.03456832121024143,0.4228886168910649,2.8995299850731473,1.0,0.022646278193545616,1.480048264392429,0.713435071264651,0.1790897781463819,0.32434635811656626,0.32995291789878073
"frozenset({'Restaurants', 'Breakfast & Brunch'})",frozenset({'Food'}),0.1458472990685063,0.30664252053588403,0.0697669764975437,0.4783563147424024,1.559980376845435,1.0,0.025043993097826033,1.3291783243225168,0.4202600952441251,0.18229112203283487,0.24765550137172102,0.35293761965258985
"frozenset({'Breakfast & Brunch', 'Food'})",frozenset({'Restaurants'}),0.0697669764975437,0.7231032447197014,0.0697669764975437,1.0,1.3829283816692495,1.0,0.0193182494178867,inf,0.29766386301546677,0.09648273190170467,1.0,0.5482413659508524
frozenset({'Breakfast & Brunch'}),"frozenset({'Restaurants', 'Food'})",0.1458472990685063,0.24017729396580187,0.0697669764975437,0.4783563147424024,1.9916800078966421,1.0,0.034737766875048835,1.4565933174461474,0.5829300925954779,0.2206017273561328,0.3134665743535711,0.3844187322514345
